-50.758	41.874	0.012
-48.809	41.871	0.013
-48.258	41.922	0.057
-47.165	41.921	0.041
-46.328	41.923	0.029
-43.237	41.969	0.035
-35.292	42.048	0.027
-26.472	42.291	0.183
-22.623	42.573	0.366
-17.612	42.836	0.470
-16.677	42.867	0.480
-3.898	43.021	0.513
1.969	43.031	0.513
9.864	43.032	0.516
15.771	43.027	0.522
23.627	43.015	0.537
30.429	43.001	0.555
39.220	42.989	0.571
44.143	42.986	0.575
68.744	42.987	0.573
74.651	42.991	0.568
